lng,lat,dest_lng,dest_lat,time_s
-87.6991215254,41.81936451,-87.6616155822,41.8474095044,1782
-87.6991215254,41.81936451,-87.6203833666,41.8565996829,2506
-87.6991215254,41.81936451,-87.6364609818,41.8406962182,3104
-87.6991215254,41.81936451,-87.8072228108,41.9856125953,4684
-87.6991215254,41.81936451,-87.6288765812,41.8989537971,3083
-87.6991215254,41.81936451,-87.6203724059,41.8789724974,2244
-87.6991215254,41.81936451,-87.5681135653,41.7626448354,4437
-87.6991215254,41.81936451,-87.6174163989,41.736958739,3480
-87.6991215254,41.81936451,-87.5817914573,41.7468320805,4199
-87.6991215254,41.81936451,-87.5550587928,41.7389921662,5026
-87.6991215254,41.81936451,-87.595610964,41.7294105994,4357
-87.6991215254,41.81936451,-87.6717818648,41.8310103201,1153
-87.6991215254,41.81936451,-87.6522001507,41.9469886855,3662
-87.6991215254,41.81936451,-87.5705121861,41.72989349,4284
-87.6991215254,41.81936451,-87.6230081049,41.7122781921,3648
-87.6991215254,41.81936451,-87.6851079785,41.9468770735,3701
-87.6991215254,41.81936451,-87.5980333532,41.7038819518,4470
-87.6991215254,41.81936451,-87.5720604263,41.6915254757,-1
-87.6991215254,41.81936451,-87.535020955,41.7078837283,5323
-87.6991215254,41.81936451,-87.6369389639,41.6713896802,4754
-87.6991215254,41.81936451,-87.5993467357,41.6653987328,-1
-87.6991215254,41.81936451,-87.556809916,41.6681847188,-1
-87.6991215254,41.81936451,-87.7696246581,41.8034030164,-1
-87.6991215254,41.81936451,-87.7261730216,41.8108057493,1193
-87.6991215254,41.81936451,-87.6494664458,41.836409452,2404
-87.6991215254,41.81936451,-87.6599414275,41.8087268165,1715
-87.6991215254,41.81936451,-87.7255904576,41.7959029727,1460
-87.6991215254,41.81936451,-87.6962913388,41.7954730247,1523
-87.6991215254,41.81936451,-87.7691960936,41.7784604941,2632
-87.6991215254,41.81936451,-87.7272430628,41.7695687374,1823
-87.6991215254,41.81936451,-87.695548386,41.7718490499,1952
-87.6991215254,41.81936451,-87.666801359,41.7759025044,2446
-87.6991215254,41.81936451,-87.6415606141,41.7753382456,3023
-87.6991215254,41.81936451,-87.6159993134,41.7669573171,4183
-87.6991215254,41.81936451,-87.6514869184,41.9218996159,3592
-87.6991215254,41.81936451,-87.7071433238,41.7479965953,2489
-87.6991215254,41.81936451,-87.6561609095,41.7433892887,3313
-87.6991215254,41.81936451,-87.6762394297,41.7172935896,3580
-87.6991215254,41.81936451,-87.6506245727,41.7159863761,3876
-87.6991215254,41.81936451,-87.717747815,41.6968692635,3553
-87.6991215254,41.81936451,-87.6690344105,41.6878025708,4333
-87.6991215254,41.81936451,-87.8874544692,41.9731379747,-1
-87.6991215254,41.81936451,-87.6611514222,41.9871697889,4681
-87.6991215254,41.81936451,-87.8139807709,42.0071782564,6156
-87.6494664458,41.836409452,-87.6163347894,41.8347038748,1685
-87.6494664458,41.836409452,-87.6023885556,41.8240900087,1834
-87.6494664458,41.836409452,-87.6324675015,41.8090762537,1370
-87.6494664458,41.836409452,-87.6178849991,41.8129289169,2008
-87.6494664458,41.836409452,-87.5933614086,41.8095969636,2025
-87.6494664458,41.836409452,-87.6904392161,41.9760184484,4358
-87.6494664458,41.836409452,-87.6174427491,41.7911312433,2528
-87.6494664458,41.836409452,-87.5907857873,41.7942340378,2878
-87.6494664458,41.836409452,-87.591103864,41.7761334681,3168
-87.6494664458,41.836409452,-87.6696044975,42.0104989522,4308
-87.6494664458,41.836409452,-87.7703223329,41.9825042397,4298
-87.6494664458,41.836409452,-87.7583068883,41.9917059089,5790
-87.6494664458,41.836409452,-87.7261488733,41.9846051995,4571
-87.6494664458,41.836409452,-87.7213693543,41.968521496,4754
-87.6494664458,41.836409452,-87.7645780585,41.9535688785,4321
-87.6494664458,41.836409452,-87.7210876711,41.9535127833,4401
-87.6494664458,41.836409452,-87.806456747,41.9472647818,4695
-87.6494664458,41.836409452,-87.7980809604,41.9278743552,4861
-87.6494664458,41.836409452,-87.7660523178,41.9263941918,4087
-87.6494664458,41.836409452,-87.692752708,42.0013058794,4847
-87.6494664458,41.836409452,-87.7322612632,41.9262258671,4497
-87.6494664458,41.836409452,-87.7115523634,41.9392149708,3297
-87.6494664458,41.836409452,-87.6975403474,41.9248265528,3191
-87.6494664458,41.836409452,-87.7164903481,41.900872806,4261
-87.6494664458,41.836409452,-87.6731828793,41.9021777644,3420
-87.6494664458,41.836409452,-87.7728098301,41.8944136969,3968
-87.6494664458,41.836409452,-87.7303958682,41.8782963834,3828
-87.6494664458,41.836409452,-87.7048274062,41.878719841,3471
-87.6494664458,41.836409452,-87.6633940945,41.8733728795,2846
-87.6494664458,41.836409452,-87.7139721106,41.8582848402,3105
-87.6494664458,41.836409452,-87.652637557,41.9661075197,3744
-87.6494664458,41.836409452,-87.7133612858,41.8378379546,2208
-87.6494664458,41.836409452,-87.6616155822,41.8474095044,1784
-87.6494664458,41.836409452,-87.6203833666,41.8565996829,1961
-87.6494664458,41.836409452,-87.6364609818,41.8406962182,1410
-87.6494664458,41.836409452,-87.8072228108,41.9856125953,4364
-87.6494664458,41.836409452,-87.6288765812,41.8989537971,2355
-87.6494664458,41.836409452,-87.6203724059,41.8789724974,2119
-87.6494664458,41.836409452,-87.5681135653,41.7626448354,3337
-87.6494664458,41.836409452,-87.6174163989,41.736958739,2527
-87.6494664458,41.836409452,-87.5817914573,41.7468320805,3156
-87.6494664458,41.836409452,-87.5550587928,41.7389921662,3683
-87.6494664458,41.836409452,-87.595610964,41.7294105994,3644
-87.6494664458,41.836409452,-87.6717818648,41.8310103201,1058
-87.6494664458,41.836409452,-87.6522001507,41.9469886855,2934
-87.6494664458,41.836409452,-87.5705121861,41.72989349,3649
-87.6494664458,41.836409452,-87.6230081049,41.7122781921,2905
-87.6494664458,41.836409452,-87.6851079785,41.9468770735,3338
-87.6494664458,41.836409452,-87.5980333532,41.7038819518,3615
-87.6494664458,41.836409452,-87.5720604263,41.6915254757,-1
-87.6494664458,41.836409452,-87.535020955,41.7078837283,4280
-87.6494664458,41.836409452,-87.6369389639,41.6713896802,4182
-87.6494664458,41.836409452,-87.5993467357,41.6653987328,-1
-87.6494664458,41.836409452,-87.556809916,41.6681847188,-1
-87.6494664458,41.836409452,-87.7696246581,41.8034030164,-1
-87.6494664458,41.836409452,-87.7261730216,41.8108057493,3070
-87.6494664458,41.836409452,-87.6991215254,41.81936451,2161
-87.6494664458,41.836409452,-87.6599414275,41.8087268165,1417
-87.6494664458,41.836409452,-87.7255904576,41.7959029727,3226
-87.6494664458,41.836409452,-87.6962913388,41.7954730247,2234
-87.6494664458,41.836409452,-87.7691960936,41.7784604941,4695
-87.6494664458,41.836409452,-87.7272430628,41.7695687374,3784
-87.6494664458,41.836409452,-87.695548386,41.7718490499,2802
-87.6494664458,41.836409452,-87.666801359,41.7759025044,2264
-87.6494664458,41.836409452,-87.6415606141,41.7753382456,1821
-87.6494664458,41.836409452,-87.6159993134,41.7669573171,2929
-87.6494664458,41.836409452,-87.6514869184,41.9218996159,3371
-87.6494664458,41.836409452,-87.7071433238,41.7479965953,3894
-87.6494664458,41.836409452,-87.6561609095,41.7433892887,2452
-87.6494664458,41.836409452,-87.6762394297,41.7172935896,3666
-87.6494664458,41.836409452,-87.6506245727,41.7159863761,2998
-87.6494664458,41.836409452,-87.717747815,41.6968692635,4482
-87.6494664458,41.836409452,-87.6690344105,41.6878025708,3477
-87.6494664458,41.836409452,-87.8874544692,41.9731379747,-1
-87.6494664458,41.836409452,-87.6611514222,41.9871697889,3953
-87.6494664458,41.836409452,-87.8139807709,42.0071782564,6121
-87.6599414275,41.8087268165,-87.6163347894,41.8347038748,1557
-87.6599414275,41.8087268165,-87.6023885556,41.8240900087,1980
-87.6599414275,41.8087268165,-87.6324675015,41.8090762537,512
-87.6599414275,41.8087268165,-87.6178849991,41.8129289169,1082
-87.6599414275,41.8087268165,-87.5933614086,41.8095969636,1393
-87.6599414275,41.8087268165,-87.6904392161,41.9760184484,4402
-87.6599414275,41.8087268165,-87.6174427491,41.7911312433,1815
-87.6599414275,41.8087268165,-87.5907857873,41.7942340378,2087
-87.6599414275,41.8087268165,-87.591103864,41.7761334681,2842
-87.6599414275,41.8087268165,-87.6696044975,42.0104989522,4195
-87.6599414275,41.8087268165,-87.7703223329,41.9825042397,5041
-87.6599414275,41.8087268165,-87.7583068883,41.9917059089,5816
-87.6599414275,41.8087268165,-87.7261488733,41.9846051995,5104
-87.6599414275,41.8087268165,-87.7213693543,41.968521496,4830
-87.6599414275,41.8087268165,-87.7645780585,41.9535688785,4884
-87.6599414275,41.8087268165,-87.7210876711,41.9535127833,4217
-87.6599414275,41.8087268165,-87.806456747,41.9472647818,4873
-87.6599414275,41.8087268165,-87.7980809604,41.9278743552,5022
-87.6599414275,41.8087268165,-87.7660523178,41.9263941918,4887
-87.6599414275,41.8087268165,-87.692752708,42.0013058794,5468
-87.6599414275,41.8087268165,-87.7322612632,41.9262258671,4943
-87.6599414275,41.8087268165,-87.7115523634,41.9392149708,3620
-87.6599414275,41.8087268165,-87.6975403474,41.9248265528,3582
-87.6599414275,41.8087268165,-87.7164903481,41.900872806,3304
-87.6599414275,41.8087268165,-87.6731828793,41.9021777644,3082
-87.6599414275,41.8087268165,-87.7728098301,41.8944136969,4374
-87.6599414275,41.8087268165,-87.7303958682,41.8782963834,3351
-87.6599414275,41.8087268165,-87.7048274062,41.878719841,3022
-87.6599414275,41.8087268165,-87.6633940945,41.8733728795,2295
-87.6599414275,41.8087268165,-87.7139721106,41.8582848402,2573
-87.6599414275,41.8087268165,-87.652637557,41.9661075197,3631
-87.6599414275,41.8087268165,-87.7133612858,41.8378379546,2330
-87.6599414275,41.8087268165,-87.6616155822,41.8474095044,1877
-87.6599414275,41.8087268165,-87.6203833666,41.8565996829,2601
-87.6599414275,41.8087268165,-87.6364609818,41.8406962182,1644
-87.6599414275,41.8087268165,-87.8072228108,41.9856125953,4687
-87.6599414275,41.8087268165,-87.6288765812,41.8989537971,2242
-87.6599414275,41.8087268165,-87.6203724059,41.8789724974,2132
-87.6599414275,41.8087268165,-87.5681135653,41.7626448354,3659
-87.6599414275,41.8087268165,-87.6174163989,41.736958739,2024
-87.6599414275,41.8087268165,-87.5817914573,41.7468320805,2443
-87.6599414275,41.8087268165,-87.5550587928,41.7389921662,2970
-87.6599414275,41.8087268165,-87.595610964,41.7294105994,3699
-87.6599414275,41.8087268165,-87.6717818648,41.8310103201,1202
-87.6599414275,41.8087268165,-87.6522001507,41.9469886855,2821
-87.6599414275,41.8087268165,-87.5705121861,41.72989349,4143
-87.6599414275,41.8087268165,-87.6230081049,41.7122781921,2192
-87.6599414275,41.8087268165,-87.6851079785,41.9468770735,3909
-87.6599414275,41.8087268165,-87.5980333532,41.7038819518,2902
-87.6599414275,41.8087268165,-87.5720604263,41.6915254757,-1
-87.6599414275,41.8087268165,-87.535020955,41.7078837283,3567
-87.6599414275,41.8087268165,-87.6369389639,41.6713896802,3469
-87.6599414275,41.8087268165,-87.5993467357,41.6653987328,-1
-87.6599414275,41.8087268165,-87.556809916,41.6681847188,-1
-87.6599414275,41.8087268165,-87.7696246581,41.8034030164,-1
-87.6599414275,41.8087268165,-87.7261730216,41.8108057493,1747
-87.6599414275,41.8087268165,-87.6991215254,41.81936451,1430
-87.6599414275,41.8087268165,-87.6494664458,41.836409452,1394
-87.6599414275,41.8087268165,-87.7255904576,41.7959029727,2297
-87.6599414275,41.8087268165,-87.6962913388,41.7954730247,1338
-87.6599414275,41.8087268165,-87.7691960936,41.7784604941,3019
-87.6599414275,41.8087268165,-87.7272430628,41.7695687374,2396
-87.6599414275,41.8087268165,-87.695548386,41.7718490499,1767
-87.6599414275,41.8087268165,-87.666801359,41.7759025044,1157
-87.6599414275,41.8087268165,-87.6415606141,41.7753382456,1473
-87.6599414275,41.8087268165,-87.6159993134,41.7669573171,2198
-87.6599414275,41.8087268165,-87.6514869184,41.9218996159,2751
-87.6599414275,41.8087268165,-87.7071433238,41.7479965953,2398
-87.6599414275,41.8087268165,-87.6561609095,41.7433892887,1884
-87.6599414275,41.8087268165,-87.6762394297,41.7172935896,2499
-87.6599414275,41.8087268165,-87.6506245727,41.7159863761,2894
-87.6599414275,41.8087268165,-87.717747815,41.6968692635,4107
-87.6599414275,41.8087268165,-87.6690344105,41.6878025708,3532
-87.6599414275,41.8087268165,-87.8874544692,41.9731379747,-1
-87.6599414275,41.8087268165,-87.6611514222,41.9871697889,3840
-87.6599414275,41.8087268165,-87.8139807709,42.0071782564,5739
-87.7255904576,41.7959029727,-87.6163347894,41.8347038748,3906
-87.7255904576,41.7959029727,-87.6023885556,41.8240900087,4299
-87.7255904576,41.7959029727,-87.6324675015,41.8090762537,2737
-87.7255904576,41.7959029727,-87.6178849991,41.8129289169,3462
-87.7255904576,41.7959029727,-87.5933614086,41.8095969636,3460
-87.7255904576,41.7959029727,-87.6904392161,41.9760184484,5193
-87.7255904576,41.7959029727,-87.6174427491,41.7911312433,2939
-87.7255904576,41.7959029727,-87.5907857873,41.7942340378,3083
-87.7255904576,41.7959029727,-87.591103864,41.7761334681,4178
-87.7255904576,41.7959029727,-87.6696044975,42.0104989522,5044
-87.7255904576,41.7959029727,-87.7703223329,41.9825042397,5151
-87.7255904576,41.7959029727,-87.7583068883,41.9917059089,6826
-87.7255904576,41.7959029727,-87.7261488733,41.9846051995,5844
-87.7255904576,41.7959029727,-87.7213693543,41.968521496,5718
-87.7255904576,41.7959029727,-87.7645780585,41.9535688785,4994
-87.7255904576,41.7959029727,-87.7210876711,41.9535127833,4927
-87.7255904576,41.7959029727,-87.806456747,41.9472647818,5722
-87.7255904576,41.7959029727,-87.7980809604,41.9278743552,5780
-87.7255904576,41.7959029727,-87.7660523178,41.9263941918,4997
-87.7255904576,41.7959029727,-87.692752708,42.0013058794,5583
-87.7255904576,41.7959029727,-87.7322612632,41.9262258671,4560
-87.7255904576,41.7959029727,-87.7115523634,41.9392149708,3730
-87.7255904576,41.7959029727,-87.6975403474,41.9248265528,3624
-87.7255904576,41.7959029727,-87.7164903481,41.900872806,4012
-87.7255904576,41.7959029727,-87.6731828793,41.9021777644,3487
-87.7255904576,41.7959029727,-87.7728098301,41.8944136969,4484
-87.7255904576,41.7959029727,-87.7303958682,41.8782963834,3113
-87.7255904576,41.7959029727,-87.7048274062,41.878719841,3435
-87.7255904576,41.7959029727,-87.6633940945,41.8733728795,3005
-87.7255904576,41.7959029727,-87.7139721106,41.8582848402,2739
-87.7255904576,41.7959029727,-87.652637557,41.9661075197,4480
-87.7255904576,41.7959029727,-87.7133612858,41.8378379546,1874
-87.7255904576,41.7959029727,-87.6616155822,41.8474095044,3410
-87.7255904576,41.7959029727,-87.6203833666,41.8565996829,2741
-87.7255904576,41.7959029727,-87.6364609818,41.8406962182,2392
-87.7255904576,41.7959029727,-87.8072228108,41.9856125953,4797
-87.7255904576,41.7959029727,-87.6288765812,41.8989537971,3091
-87.7255904576,41.7959029727,-87.6203724059,41.8789724974,2762
-87.7255904576,41.7959029727,-87.5681135653,41.7626448354,5203
-87.7255904576,41.7959029727,-87.6174163989,41.736958739,3593
-87.7255904576,41.7959029727,-87.5817914573,41.7468320805,4312
-87.7255904576,41.7959029727,-87.5550587928,41.7389921662,5139
-87.7255904576,41.7959029727,-87.595610964,41.7294105994,5098
-87.7255904576,41.7959029727,-87.6717818648,41.8310103201,2781
-87.7255904576,41.7959029727,-87.6522001507,41.9469886855,3670
-87.7255904576,41.7959029727,-87.5705121861,41.72989349,4592
-87.7255904576,41.7959029727,-87.6230081049,41.7122781921,3761
-87.7255904576,41.7959029727,-87.6851079785,41.9468770735,4713
-87.7255904576,41.7959029727,-87.5980333532,41.7038819518,4583
-87.7255904576,41.7959029727,-87.5720604263,41.6915254757,-1
-87.7255904576,41.7959029727,-87.535020955,41.7078837283,5436
-87.7255904576,41.7959029727,-87.6369389639,41.6713896802,4867
-87.7255904576,41.7959029727,-87.5993467357,41.6653987328,-1
-87.7255904576,41.7959029727,-87.556809916,41.6681847188,-1
-87.7255904576,41.7959029727,-87.7696246581,41.8034030164,-1
-87.7255904576,41.7959029727,-87.7261730216,41.8108057493,991
-87.7255904576,41.7959029727,-87.6991215254,41.81936451,2048
-87.7255904576,41.7959029727,-87.6494664458,41.836409452,2554
-87.7255904576,41.7959029727,-87.6599414275,41.8087268165,2200
-87.7255904576,41.7959029727,-87.6962913388,41.7954730247,1162
-87.7255904576,41.7959029727,-87.7691960936,41.7784604941,2351
-87.7255904576,41.7959029727,-87.7272430628,41.7695687374,1157
-87.7255904576,41.7959029727,-87.695548386,41.7718490499,1867
-87.7255904576,41.7959029727,-87.666801359,41.7759025044,2449
-87.7255904576,41.7959029727,-87.6415606141,41.7753382456,3136
-87.7255904576,41.7959029727,-87.6159993134,41.7669573171,3644
-87.7255904576,41.7959029727,-87.6514869184,41.9218996159,3600
-87.7255904576,41.7959029727,-87.7071433238,41.7479965953,1801
-87.7255904576,41.7959029727,-87.6561609095,41.7433892887,3167
-87.7255904576,41.7959029727,-87.6762394297,41.7172935896,3405
-87.7255904576,41.7959029727,-87.6506245727,41.7159863761,3989
-87.7255904576,41.7959029727,-87.717747815,41.6968692635,2467
-87.7255904576,41.7959029727,-87.6690344105,41.6878025708,3823
-87.7255904576,41.7959029727,-87.8874544692,41.9731379747,-1
-87.7255904576,41.7959029727,-87.6611514222,41.9871697889,4689
-87.7255904576,41.7959029727,-87.8139807709,42.0071782564,7124
-87.6962913388,41.7954730247,-87.6163347894,41.8347038748,2838
-87.6962913388,41.7954730247,-87.6023885556,41.8240900087,3021
-87.6962913388,41.7954730247,-87.6324675015,41.8090762537,2081
-87.6962913388,41.7954730247,-87.6178849991,41.8129289169,2394
-87.6962913388,41.7954730247,-87.5933614086,41.8095969636,2975
-87.6962913388,41.7954730247,-87.6904392161,41.9760184484,4692
-87.6962913388,41.7954730247,-87.6174427491,41.7911312433,2111
-87.6962913388,41.7954730247,-87.5907857873,41.7942340378,2255
-87.6962913388,41.7954730247,-87.591103864,41.7761334681,3133
-87.6962913388,41.7954730247,-87.6696044975,42.0104989522,5056
-87.6962913388,41.7954730247,-87.7703223329,41.9825042397,5583
-87.6962913388,41.7954730247,-87.7583068883,41.9917059089,5998
-87.6962913388,41.7954730247,-87.7261488733,41.9846051995,5556
-87.6962913388,41.7954730247,-87.7213693543,41.968521496,5349
-87.6962913388,41.7954730247,-87.7645780585,41.9535688785,5186
-87.6962913388,41.7954730247,-87.7210876711,41.9535127833,5010
-87.6962913388,41.7954730247,-87.806456747,41.9472647818,6217
-87.6962913388,41.7954730247,-87.7980809604,41.9278743552,5270
-87.6962913388,41.7954730247,-87.7660523178,41.9263941918,4758
-87.6962913388,41.7954730247,-87.692752708,42.0013058794,5662
-87.6962913388,41.7954730247,-87.7322612632,41.9262258671,5211
-87.6962913388,41.7954730247,-87.7115523634,41.9392149708,4102
-87.6962913388,41.7954730247,-87.6975403474,41.9248265528,4215
-87.6962913388,41.7954730247,-87.7164903481,41.900872806,4023
-87.6962913388,41.7954730247,-87.6731828793,41.9021777644,3467
-87.6962913388,41.7954730247,-87.7728098301,41.8944136969,4642
-87.6962913388,41.7954730247,-87.7303958682,41.8782963834,3516
-87.6962913388,41.7954730247,-87.7048274062,41.878719841,2883
-87.6962913388,41.7954730247,-87.6633940945,41.8733728795,3313
-87.6962913388,41.7954730247,-87.7139721106,41.8582848402,2878
-87.6962913388,41.7954730247,-87.652637557,41.9661075197,4492
-87.6962913388,41.7954730247,-87.7133612858,41.8378379546,2191
-87.6962913388,41.7954730247,-87.6616155822,41.8474095044,3171
-87.6962913388,41.7954730247,-87.6203833666,41.8565996829,3618
-87.6962913388,41.7954730247,-87.6364609818,41.8406962182,2929
-87.6962913388,41.7954730247,-87.8072228108,41.9856125953,5169
-87.6962913388,41.7954730247,-87.6288765812,41.8989537971,3103
-87.6962913388,41.7954730247,-87.6203724059,41.8789724974,2993
-87.6962913388,41.7954730247,-87.5681135653,41.7626448354,4315
-87.6962913388,41.7954730247,-87.6174163989,41.736958739,2765
-87.6962913388,41.7954730247,-87.5817914573,41.7468320805,3004
-87.6962913388,41.7954730247,-87.5550587928,41.7389921662,4191
-87.6962913388,41.7954730247,-87.595610964,41.7294105994,4240
-87.6962913388,41.7954730247,-87.6717818648,41.8310103201,2289
-87.6962913388,41.7954730247,-87.6522001507,41.9469886855,3682
-87.6962913388,41.7954730247,-87.5705121861,41.72989349,4706
-87.6962913388,41.7954730247,-87.6230081049,41.7122781921,3113
-87.6962913388,41.7954730247,-87.6851079785,41.9468770735,4212
-87.6962913388,41.7954730247,-87.5980333532,41.7038819518,3575
-87.6962913388,41.7954730247,-87.5720604263,41.6915254757,-1
-87.6962913388,41.7954730247,-87.535020955,41.7078837283,4128
-87.6962913388,41.7954730247,-87.6369389639,41.6713896802,4030
-87.6962913388,41.7954730247,-87.5993467357,41.6653987328,-1
-87.6962913388,41.7954730247,-87.556809916,41.6681847188,-1
-87.6962913388,41.7954730247,-87.7696246581,41.8034030164,-1
-87.6962913388,41.7954730247,-87.7261730216,41.8108057493,1608
-87.6962913388,41.7954730247,-87.6991215254,41.81936451,1539
-87.6962913388,41.7954730247,-87.6494664458,41.836409452,2570
-87.6962913388,41.7954730247,-87.6599414275,41.8087268165,1811
-87.6962913388,41.7954730247,-87.7255904576,41.7959029727,1364
-87.6962913388,41.7954730247,-87.7691960936,41.7784604941,2483
-87.6962913388,41.7954730247,-87.7272430628,41.7695687374,1860
-87.6962913388,41.7954730247,-87.695548386,41.7718490499,768
-87.6962913388,41.7954730247,-87.666801359,41.7759025044,1595
-87.6962913388,41.7954730247,-87.6415606141,41.7753382456,1738
-87.6962913388,41.7954730247,-87.6159993134,41.7669573171,2588
-87.6962913388,41.7954730247,-87.6514869184,41.9218996159,3612
-87.6962913388,41.7954730247,-87.7071433238,41.7479965953,1863
-87.6962913388,41.7954730247,-87.6561609095,41.7433892887,2367
-87.6962913388,41.7954730247,-87.6762394297,41.7172935896,2982
-87.6962913388,41.7954730247,-87.6506245727,41.7159863761,3271
-87.6962913388,41.7954730247,-87.717747815,41.6968692635,3717
-87.6962913388,41.7954730247,-87.6690344105,41.6878025708,3509
-87.6962913388,41.7954730247,-87.8874544692,41.9731379747,-1
-87.6962913388,41.7954730247,-87.6611514222,41.9871697889,4701
-87.6962913388,41.7954730247,-87.8139807709,42.0071782564,6296
-87.7691960936,41.7784604941,-87.6163347894,41.8347038748,4639
-87.7691960936,41.7784604941,-87.6023885556,41.8240900087,5212
-87.7691960936,41.7784604941,-87.6324675015,41.8090762537,3954
-87.7691960936,41.7784604941,-87.6178849991,41.8129289169,4539
-87.7691960936,41.7784604941,-87.5933614086,41.8095969636,4733
-87.7691960936,41.7784604941,-87.6904392161,41.9760184484,6488
-87.7691960936,41.7784604941,-87.6174427491,41.7911312433,3993
-87.7691960936,41.7784604941,-87.5907857873,41.7942340378,4116
-87.7691960936,41.7784604941,-87.591103864,41.7761334681,4136
-87.7691960936,41.7784604941,-87.6696044975,42.0104989522,6677
-87.7691960936,41.7784604941,-87.7703223329,41.9825042397,7144
-87.7691960936,41.7784604941,-87.7583068883,41.9917059089,7829
-87.7691960936,41.7784604941,-87.7261488733,41.9846051995,7417
-87.7691960936,41.7784604941,-87.7213693543,41.968521496,6533
-87.7691960936,41.7784604941,-87.7645780585,41.9535688785,6327
-87.7691960936,41.7784604941,-87.7210876711,41.9535127833,6200
-87.7691960936,41.7784604941,-87.806456747,41.9472647818,6755
-87.7691960936,41.7784604941,-87.7980809604,41.9278743552,6130
-87.7691960936,41.7784604941,-87.7660523178,41.9263941918,5521
-87.7691960936,41.7784604941,-87.692752708,42.0013058794,7256
-87.7691960936,41.7784604941,-87.7322612632,41.9262258671,5957
-87.7691960936,41.7784604941,-87.7115523634,41.9392149708,5813
-87.7691960936,41.7784604941,-87.6975403474,41.9248265528,5755
-87.7691960936,41.7784604941,-87.7164903481,41.900872806,5227
-87.7691960936,41.7784604941,-87.6731828793,41.9021777644,5575
-87.7691960936,41.7784604941,-87.7728098301,41.8944136969,4857
-87.7691960936,41.7784604941,-87.7303958682,41.8782963834,4386
-87.7691960936,41.7784604941,-87.7048274062,41.878719841,4481
-87.7691960936,41.7784604941,-87.6633940945,41.8733728795,4814
-87.7691960936,41.7784604941,-87.7139721106,41.8582848402,3772
-87.7691960936,41.7784604941,-87.652637557,41.9661075197,6113
-87.7691960936,41.7784604941,-87.7133612858,41.8378379546,3507
-87.7691960936,41.7784604941,-87.6616155822,41.8474095044,3933
-87.7691960936,41.7784604941,-87.6203833666,41.8565996829,4657
-87.7691960936,41.7784604941,-87.6364609818,41.8406962182,5150
-87.7691960936,41.7784604941,-87.8072228108,41.9856125953,6880
-87.7691960936,41.7784604941,-87.6288765812,41.8989537971,4724
-87.7691960936,41.7784604941,-87.6203724059,41.8789724974,4614
-87.7691960936,41.7784604941,-87.5681135653,41.7626448354,4956
-87.7691960936,41.7784604941,-87.6174163989,41.736958739,3936
-87.7691960936,41.7784604941,-87.5817914573,41.7468320805,4145
-87.7691960936,41.7784604941,-87.5550587928,41.7389921662,4972
-87.7691960936,41.7784604941,-87.595610964,41.7294105994,5501
-87.7691960936,41.7784604941,-87.6717818648,41.8310103201,3304
-87.7691960936,41.7784604941,-87.6522001507,41.9469886855,5303
-87.7691960936,41.7784604941,-87.5705121861,41.72989349,5423
-87.7691960936,41.7784604941,-87.6230081049,41.7122781921,4314
-87.7691960936,41.7784604941,-87.6851079785,41.9468770735,5859
-87.7691960936,41.7784604941,-87.5980333532,41.7038819518,5897
-87.7691960936,41.7784604941,-87.5720604263,41.6915254757,-1
-87.7691960936,41.7784604941,-87.535020955,41.7078837283,5269
-87.7691960936,41.7784604941,-87.6369389639,41.6713896802,5649
-87.7691960936,41.7784604941,-87.5993467357,41.6653987328,-1
-87.7691960936,41.7784604941,-87.556809916,41.6681847188,-1
-87.7691960936,41.7784604941,-87.7696246581,41.8034030164,-1
-87.7691960936,41.7784604941,-87.7261730216,41.8108057493,2337
-87.7691960936,41.7784604941,-87.6991215254,41.81936451,2571
-87.7691960936,41.7784604941,-87.6494664458,41.836409452,4116
-87.7691960936,41.7784604941,-87.6599414275,41.8087268165,3443
-87.7691960936,41.7784604941,-87.7255904576,41.7959029727,2264
-87.7691960936,41.7784604941,-87.6962913388,41.7954730247,2225
-87.7691960936,41.7784604941,-87.7272430628,41.7695687374,1470
-87.7691960936,41.7784604941,-87.695548386,41.7718490499,2270
-87.7691960936,41.7784604941,-87.666801359,41.7759025044,2282
-87.7691960936,41.7784604941,-87.6415606141,41.7753382456,3044
-87.7691960936,41.7784604941,-87.6159993134,41.7669573171,4129
-87.7691960936,41.7784604941,-87.6514869184,41.9218996159,5233
-87.7691960936,41.7784604941,-87.7071433238,41.7479965953,2654
-87.7691960936,41.7784604941,-87.6561609095,41.7433892887,3658
-87.7691960936,41.7784604941,-87.6762394297,41.7172935896,3898
-87.7691960936,41.7784604941,-87.6506245727,41.7159863761,4722
-87.7691960936,41.7784604941,-87.717747815,41.6968692635,3140
-87.7691960936,41.7784604941,-87.6690344105,41.6878025708,4616
-87.7691960936,41.7784604941,-87.8874544692,41.9731379747,-1
-87.7691960936,41.7784604941,-87.6611514222,41.9871697889,6322
-87.7691960936,41.7784604941,-87.8139807709,42.0071782564,8737
-87.7272430628,41.7695687374,-87.6163347894,41.8347038748,3632
-87.7272430628,41.7695687374,-87.6023885556,41.8240900087,4610
-87.7272430628,41.7695687374,-87.6324675015,41.8090762537,3198
-87.7272430628,41.7695687374,-87.6178849991,41.8129289169,3772
-87.7272430628,41.7695687374,-87.5933614086,41.8095969636,3951
-87.7272430628,41.7695687374,-87.6904392161,41.9760184484,5715
